"document_id","timestamp","state","district","market","commodity","variety","arrival_date","min_price","max_price","modal_price"
"3493","1518533982","Uttar Pradesh","Bulandshahar","Jahangirabad","Tomato","Hybrid","13/02/2018","650","750","700"
"3494","1518533982","Uttar Pradesh","Bulandshahar","Jahangirabad","Wheat","Dara","13/02/2018","1640","1665","1655"
"3495","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Apple","Apple","13/02/2018","5400","5650","5500"
"3496","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Arhar Dal(Tur Dal)","Arhar Dal(Tur)","13/02/2018","5900","6200","6100"
"3497","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Banana - Green","Banana - Green","13/02/2018","1025","1370","1250"
"3498","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Bengal Gram(Gram)","Desi (Whole)","13/02/2018","5300","5600","5440"
"3499","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Bottle gourd","Bottle Gourd","13/02/2018","850","1060","980"
"3500","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Brinjal","Round/Long","13/02/2018","830","1060","975"
"3501","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Cabbage","Cabbage","13/02/2018","260","425","330"
"3502","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Carrot","Carrot","13/02/2018","480","700","600"
"3503","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Cauliflower","Cauliflower","13/02/2018","240","420","320"
"3504","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Field Pea","Field Pea","13/02/2018","1100","1300","1200"
"3505","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Ginger(Green)","Green Ginger","13/02/2018","2150","2450","2300"
"3506","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Green Chilli","Green Chilly","13/02/2018","1700","1900","1800"
"3507","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Gur(Jaggery)","Red","13/02/2018","2500","2800","2650"
"3508","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Mustard","Sarson(Black)","13/02/2018","3350","3670","3500"
"3509","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Onion","Red","13/02/2018","2000","2350","2150"
"3510","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Papaya","Papaya","13/02/2018","1070","1270","1175"
"3511","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Potato","Desi","13/02/2018","350","460","380"
"3512","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Pumpkin","Pumpkin","13/02/2018","740","975","840"
"3513","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Raddish","Raddish","13/02/2018","350","500","415"
"3514","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Rice","III","13/02/2018","2450","2700","2600"
"3515","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Spinach","Other","13/02/2018","530","750","680"
"3516","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Tomato","Hybrid","13/02/2018","500","730","625"
"3517","1518533982","Uttar Pradesh","Bulandshahar","Khurja","Wheat","Dara","13/02/2018","1580","1700","1630"
"3518","1518533982","Uttar Pradesh","Bulandshahar","Sikarpur","Brinjal","Round/Long","13/02/2018","600","780","700"
"3519","1518533982","Uttar Pradesh","Bulandshahar","Sikarpur","Carrot","Carrot","13/02/2018","410","520","460"
"3520","1518533982","Uttar Pradesh","Bulandshahar","Sikarpur","Cauliflower","Cauliflower","13/02/2018","250","350","290"
"3521","1518533982","Uttar Pradesh","Bulandshahar","Sikarpur","Green Chilli","Green Chilly","13/02/2018","1200","1500","1400"
"3522","1518533982","Uttar Pradesh","Bulandshahar","Sikarpur","Onion","Red","13/02/2018","2200","2500","2400"
"3523","1518533982","Uttar Pradesh","Bulandshahar","Sikarpur","Peas Wet","Other","13/02/2018","1100","1260","1200"
"3524","1518533982","Uttar Pradesh","Bulandshahar","Sikarpur","Raddish","Other","13/02/2018","100","220","150"
"3525","1518533982","Uttar Pradesh","Bulandshahar","Sikarpur","Tomato","Deshi","13/02/2018","500","700","600"
"3526","1518533982","Uttar Pradesh","Bulandshahar","Siyana","Green Chilli","Green Chilly","13/02/2018","1350","1450","1400"
"3527","1518533982","Uttar Pradesh","Bulandshahar","Siyana","Potato","Potato","13/02/2018","350","450","400"
"3528","1518533982","Uttar Pradesh","Bulandshahar","Siyana","Tomato","Other","13/02/2018","800","900","850"
"3529","1518533982","Uttar Pradesh","Chandauli","Chandoli","Apple","Apple","13/02/2018","5485","5565","5525"
"3530","1518533982","Uttar Pradesh","Chandauli","Chandoli","Bengal Gram(Gram)","Desi (Whole)","13/02/2018","5610","5690","5650"
"3531","1518533982","Uttar Pradesh","Chandauli","Chandoli","Bottle gourd","Bottle Gourd","13/02/2018","1160","1240","1200"
"3532","1518533982","Uttar Pradesh","Chandauli","Chandoli","Brinjal","Brinjal","13/02/2018","540","620","580"
"3533","1518533982","Uttar Pradesh","Chandauli","Chandoli","Carrot","Carrot","13/02/2018","680","760","720"
"3534","1518533982","Uttar Pradesh","Chandauli","Chandoli","Cauliflower","Cauliflower","13/02/2018","560","640","600"
"3535","1518533982","Uttar Pradesh","Chandauli","Chandoli","Garlic","Average","13/02/2018","2730","2790","2760"
"3536","1518533982","Uttar Pradesh","Chandauli","Chandoli","Green Chilli","Green Chilly","13/02/2018","3160","3240","3200"
"3537","1518533982","Uttar Pradesh","Chandauli","Chandoli","Gur(Jaggery)","Red","13/02/2018","3405","3485","3445"
"3538","1518533982","Uttar Pradesh","Chandauli","Chandoli","Mustard","Lohi Black","13/02/2018","3700","3780","3740"
"3539","1518533982","Uttar Pradesh","Chandauli","Chandoli","Onion","Red","13/02/2018","2240","2320","2280"
"3540","1518533982","Uttar Pradesh","Chandauli","Chandoli","Paddy(Dhan)","Common","13/02/2018","1540","1590","1550"
"3541","1518533982","Uttar Pradesh","Chandauli","Chandoli","Peas cod","Peas cod","13/02/2018","1260","1340","1300"
"3542","1518533982","Uttar Pradesh","Chandauli","Chandoli","Potato","Potato","13/02/2018","490","570","530"
"3543","1518533982","Uttar Pradesh","Chandauli","Chandoli","Raddish","Raddish","13/02/2018","310","390","350"
"3544","1518533982","Uttar Pradesh","Chandauli","Chandoli","Rice","III","13/02/2018","2145","2215","2185"
"3545","1518533982","Uttar Pradesh","Chandauli","Chandoli","Tomato","Tomato","13/02/2018","660","740","700"
"3546","1518533982","Uttar Pradesh","Chandauli","Chandoli","Wheat","Dara","13/02/2018","1595","1675","1635"
"3547","1518533982","Uttar Pradesh","Chitrakut","Karvi","Apple","Kasmir/Shimla - II","13/02/2018","5900","6250","6050"
"3548","1518533982","Uttar Pradesh","Chitrakut","Karvi","Gur(Jaggery)","Other","13/02/2018","3050","3250","3170"
"3549","1518533982","Uttar Pradesh","Chitrakut","Karvi","Onion","Red","13/02/2018","1950","2300","2050"
"3550","1518533982","Uttar Pradesh","Chitrakut","Karvi","Potato","Other","13/02/2018","500","600","565"
"3551","1518533982","Uttar Pradesh","Chitrakut","Karvi","Rice","III","13/02/2018","1950","2100","2025"
"3552","1518533982","Uttar Pradesh","Chitrakut","Mau(Chitrakut)","Arhar (Tur/Red Gram)","777 New Ind","13/02/2018","3600","3650","3625"
"3553","1518533982","Uttar Pradesh","Chitrakut","Mau(Chitrakut)","Lentil(Masur)","Kala Masoor New","13/02/2018","2750","2800","2775"
"3554","1518533982","Uttar Pradesh","Chitrakut","Mau(Chitrakut)","Mustard","Big 100 Kg","13/02/2018","3200","3250","3225"
"3555","1518533982","Uttar Pradesh","Chitrakut","Mau(Chitrakut)","Wheat","147 Average","13/02/2018","1400","1435","1415"
"3556","1518533982","Uttar Pradesh","Deoria","Barhaj","Apple","Delicious","13/02/2018","4500","4600","4550"
"3557","1518533982","Uttar Pradesh","Deoria","Barhaj","Banana - Green","Banana - Green","13/02/2018","880","900","890"
"3558","1518533982","Uttar Pradesh","Deoria","Barhaj","Cauliflower","Local","13/02/2018","880","920","890"
"3559","1518533982","Uttar Pradesh","Deoria","Barhaj","Field Pea","Field Pea","13/02/2018","1880","1900","1890"
"3560","1518533982","Uttar Pradesh","Deoria","Barhaj","Ginger(Green)","Green Ginger","13/02/2018","2600","2650","2625"
"3561","1518533982","Uttar Pradesh","Deoria","Barhaj","Green Chilli","Green Chilly","13/02/2018","1650","1675","1660"
"3562","1518533982","Uttar Pradesh","Deoria","Barhaj","Onion","Red","13/02/2018","2750","2850","2800"
"3563","1518533982","Uttar Pradesh","Deoria","Barhaj","Paddy(Dhan)","Paddy Coarse","13/02/2018","1480","1551","1550"
"3564","1518533982","Uttar Pradesh","Deoria","Barhaj","Pomegranate","Pomogranate","13/02/2018","3800","3850","3825"
"3565","1518533982","Uttar Pradesh","Deoria","Barhaj","Potato","Potato","13/02/2018","680","700","690"
"3566","1518533982","Uttar Pradesh","Deoria","Barhaj","Tomato","Tomato","13/02/2018","800","825","810"
"3567","1518533982","Uttar Pradesh","Deoria","Devariya","Apple","Apple","13/02/2018","5520","5590","5550"
"3568","1518533982","Uttar Pradesh","Deoria","Devariya","Arhar Dal(Tur Dal)","Arhar Dal(Tur)","13/02/2018","5855","5885","5870"
"3569","1518533982","Uttar Pradesh","Deoria","Devariya","Banana - Green","Banana - Green","13/02/2018","980","1025","1000"
"3570","1518533982","Uttar Pradesh","Deoria","Devariya","Bengal Gram(Gram)","Desi (Whole)","13/02/2018","5160","5200","5180"
"3571","1518533982","Uttar Pradesh","Deoria","Devariya","Brinjal","Brinjal","13/02/2018","1280","1340","1300"
"3572","1518533982","Uttar Pradesh","Deoria","Devariya","Cauliflower","Cauliflower","13/02/2018","820","890","850"
"3573","1518533982","Uttar Pradesh","Deoria","Devariya","Garlic","Garlic","13/02/2018","1985","2010","2000"
"3574","1518533982","Uttar Pradesh","Deoria","Devariya","Green Chilli","Green Chilly","13/02/2018","2470","2540","2500"
"3575","1518533982","Uttar Pradesh","Deoria","Devariya","Gur(Jaggery)","Red","13/02/2018","3120","3155","3140"
"3576","1518533982","Uttar Pradesh","Deoria","Devariya","Mustard","Lohi Black","13/02/2018","3705","3725","3715"
"3577","1518533982","Uttar Pradesh","Deoria","Devariya","Onion","Red","13/02/2018","2280","2330","2300"
"3578","1518533982","Uttar Pradesh","Deoria","Devariya","Paddy(Dhan)","Paddy Coarse","13/02/2018","1550","1555","1550"
"3579","1518533982","Uttar Pradesh","Deoria","Devariya","Peas(Dry)","Peas(Dry)","13/02/2018","2935","2960","2950"
"3580","1518533982","Uttar Pradesh","Deoria","Devariya","Pomegranate","Pomogranate","13/02/2018","4400","4460","4420"
"3581","1518533982","Uttar Pradesh","Deoria","Devariya","Potato","Potato","13/02/2018","545","585","565"
"3582","1518533982","Uttar Pradesh","Deoria","Devariya","Rice","III","13/02/2018","2125","2150","2135"
"3583","1518533982","Uttar Pradesh","Deoria","Devariya","Tomato","Tomato","13/02/2018","820","885","850"
"3584","1518533982","Uttar Pradesh","Deoria","Devariya","Wheat","Dara","13/02/2018","1600","1615","1605"
"3585","1518533982","Uttar Pradesh","Etah","Aliganj","Bajra(Pearl Millet/Cumbu)","Deshi","13/02/2018","1030","1050","1040"
"3586","1518533982","Uttar Pradesh","Etah","Aliganj","Maize","Hybrid","13/02/2018","1160","1180","1170"
"3587","1518533982","Uttar Pradesh","Etah","Aliganj","Potato","Local","13/02/2018","400","400","400"
"3588","1518533982","Uttar Pradesh","Etah","Awagarh","Carrot","Carrot","13/02/2018","800","1000","900"
"3589","1518533982","Uttar Pradesh","Etah","Awagarh","Cauliflower","Cauliflower","13/02/2018","600","800","700"
"3590","1518533982","Uttar Pradesh","Etah","Awagarh","Green Chilli","Green Chilly","13/02/2018","2000","2200","2100"
"3591","1518533982","Uttar Pradesh","Etah","Awagarh","Peas cod","Peas cod","13/02/2018","1000","1200","1100"
"3592","1518533982","Uttar Pradesh","Etah","Awagarh","Potato","Potato","13/02/2018","300","400","350"
"3593","1518533982","Uttar Pradesh","Etah","Awagarh","Raddish","Raddish","13/02/2018","400","600","500"
"3594","1518533982","Uttar Pradesh","Etah","Awagarh","Tomato","Local","13/02/2018","600","800","700"
"3595","1518533982","Uttar Pradesh","Etah","Etah","Ber(Zizyphus/Borehannu)","Ber(Zizyphus)","13/02/2018","1100","1400","1300"
"3596","1518533982","Uttar Pradesh","Etah","Etah","Bottle gourd","Bottle Gourd","13/02/2018","1200","1400","1300"
"3597","1518533982","Uttar Pradesh","Etah","Etah","Brinjal","Brinjal","13/02/2018","800","950","900"
"3598","1518533982","Uttar Pradesh","Etah","Etah","Cabbage","Cabbage","13/02/2018","300","450","350"
"3599","1518533982","Uttar Pradesh","Etah","Etah","Capsicum","Capsicum","13/02/2018","3050","3350","3200"
"3600","1518533982","Uttar Pradesh","Etah","Etah","Carrot","Carrot","13/02/2018","600","750","700"
"3601","1518533982","Uttar Pradesh","Etah","Etah","Cauliflower","Cauliflower","13/02/2018","400","500","475"
"3602","1518533982","Uttar Pradesh","Etah","Etah","Cucumbar(Kheera)","Cucumbar","13/02/2018","2250","2500","2400"
"3603","1518533982","Uttar Pradesh","Etah","Etah","Ginger(Green)","Green Ginger","13/02/2018","2850","3200","3075"
"3604","1518533982","Uttar Pradesh","Etah","Etah","Grapes","Green","13/02/2018","3250","3750","3500"
"3605","1518533982","Uttar Pradesh","Etah","Etah","Green Chilli","Green Chilly","13/02/2018","3500","4300","3900"
"3606","1518533982","Uttar Pradesh","Etah","Etah","Green Chilli","Other","13/02/2018","2000","2500","2250"
"3607","1518533982","Uttar Pradesh","Etah","Etah","Jack Fruit","Jack Fruit","13/02/2018","1700","2100","1900"
"3608","1518533982","Uttar Pradesh","Etah","Etah","Lemon","Lemon","13/02/2018","2300","2600","2450"
"3609","1518533982","Uttar Pradesh","Etah","Etah","Onion","Big","13/02/2018","1700","2000","1900"
"3610","1518533982","Uttar Pradesh","Etah","Etah","Peas Wet","Peas Wet","13/02/2018","1300","1500","1400"
"3611","1518533982","Uttar Pradesh","Etah","Etah","Potato","Potato","13/02/2018","500","600","540"
"3612","1518533982","Uttar Pradesh","Etah","Etah","Pumpkin","Pumpkin","13/02/2018","1200","1500","1400"
"3613","1518533982","Uttar Pradesh","Etah","Etah","Raddish","Raddish","13/02/2018","500","650","600"
"3614","1518533982","Uttar Pradesh","Etah","Etah","Spinach","Spinach","13/02/2018","400","450","425"
"3615","1518533982","Uttar Pradesh","Etah","Etah","Tomato","Local","13/02/2018","360","800","650"
"3616","1518533982","Uttar Pradesh","Etawah","Bharthna","Apple","Delicious","13/02/2018","5600","6050","5800"
"3617","1518533982","Uttar Pradesh","Etawah","Bharthna","Arhar Dal(Tur Dal)","Arhar Dal(Tur)","13/02/2018","5520","5900","5700"
"3618","1518533982","Uttar Pradesh","Etawah","Bharthna","Bajra(Pearl Millet/Cumbu)","Hybrid","13/02/2018","1050","1140","1100"
"3619","1518533982","Uttar Pradesh","Etawah","Bharthna","Banana","Banana - Ripe","13/02/2018","1940","2280","2100"
"3620","1518533982","Uttar Pradesh","Etawah","Bharthna","Bengal Gram Dal (Chana Dal)","Bengal Gram Dal","13/02/2018","5800","6200","6000"
"3621","1518533982","Uttar Pradesh","Etawah","Bharthna","Bengal Gram(Gram)","Average (Whole)","13/02/2018","4600","4950","4800"
"3622","1518533982","Uttar Pradesh","Etawah","Bharthna","Black Gram Dal (Urd Dal)","Black Gram Dal","13/02/2018","6100","6500","6300"
"3623","1518533982","Uttar Pradesh","Etawah","Bharthna","Bottle gourd","Bottle Gourd","13/02/2018","750","980","900"
"3624","1518533982","Uttar Pradesh","Etawah","Bharthna","Cauliflower","Other","13/02/2018","800","1000","880"
"3625","1518533982","Uttar Pradesh","Etawah","Bharthna","Ginger(Green)","Green Ginger","13/02/2018","2550","2900","2700"
"3626","1518533982","Uttar Pradesh","Etawah","Bharthna","Green Chilli","Green Chilly","13/02/2018","2750","3080","2900"
"3627","1518533982","Uttar Pradesh","Etawah","Bharthna","Green Gram Dal (Moong Dal)","Green Gram Dal","13/02/2018","5100","5450","5300"
"3628","1518533982","Uttar Pradesh","Etawah","Bharthna","Gur(Jaggery)","Other","13/02/2018","2680","3000","2850"
"3629","1518533982","Uttar Pradesh","Etawah","Bharthna","Mustard","Lohi Black","13/02/2018","3400","3500","3450"
"3630","1518533982","Uttar Pradesh","Etawah","Bharthna","Mustard Oil","Mustard Oil","13/02/2018","8600","8950","8750"
"3631","1518533982","Uttar Pradesh","Etawah","Bharthna","Onion","Red","13/02/2018","2300","2650","2450"
"3632","1518533982","Uttar Pradesh","Etawah","Bharthna","Paddy(Dhan)","Paddy Coarse","13/02/2018","1370","1560","1480"
"3633","1518533982","Uttar Pradesh","Etawah","Bharthna","Paddy(Dhan)","Paddy fine","13/02/2018","2200","2900","2600"
"3634","1518533982","Uttar Pradesh","Etawah","Bharthna","Potato","Desi","13/02/2018","400","550","470"
"3635","1518533982","Uttar Pradesh","Etawah","Bharthna","Raddish","Other","13/02/2018","500","620","550"
"3636","1518533982","Uttar Pradesh","Etawah","Bharthna","Rice","Coarse","13/02/2018","2140","2450","2300"
"3637","1518533982","Uttar Pradesh","Etawah","Bharthna","Tomato","Other","13/02/2018","440","580","500"
"3638","1518533982","Uttar Pradesh","Etawah","Bharthna","Wheat","Dara","13/02/2018","1530","1630","1580"
"3639","1518533982","Uttar Pradesh","Etawah","Etawah","Apple","Delicious","13/02/2018","5300","5900","5700"
"3640","1518533982","Uttar Pradesh","Etawah","Etawah","Arhar (Tur/Red Gram)","Small (Whole)","13/02/2018","3350","3750","3600"
"3641","1518533982","Uttar Pradesh","Etawah","Etawah","Arhar Dal(Tur Dal)","U.P. (Split)","13/02/2018","5400","5800","5600"
"3642","1518533982","Uttar Pradesh","Etawah","Etawah","Bajra(Pearl Millet/Cumbu)","Hybrid","13/02/2018","980","1150","1035"
"3643","1518533982","Uttar Pradesh","Etawah","Etawah","Banana","Banana - Ripe","13/02/2018","1900","2300","2100"
"3644","1518533982","Uttar Pradesh","Etawah","Etawah","Barley (Jau)","Dara","13/02/2018","1430","1600","1500"
"3645","1518533982","Uttar Pradesh","Etawah","Etawah","Bengal Gram(Gram)","Desi (Whole)","13/02/2018","4450","4850","4700"
"3646","1518533982","Uttar Pradesh","Etawah","Etawah","Black Gram (Urd Beans)","Desi","13/02/2018","4300","4700","4500"
"3647","1518533982","Uttar Pradesh","Etawah","Etawah","Black Gram Dal (Urd Dal)","Black Gram Dal","13/02/2018","6050","6500","6225"
"3648","1518533982","Uttar Pradesh","Etawah","Etawah","Bottle gourd","Bottle Gourd","13/02/2018","900","1150","1050"
"3649","1518533982","Uttar Pradesh","Etawah","Etawah","Brinjal","Brinjal","13/02/2018","650","800","730"
"3650","1518533982","Uttar Pradesh","Etawah","Etawah","Cabbage","Cabbage","13/02/2018","800","1000","920"
"3651","1518533982","Uttar Pradesh","Etawah","Etawah","Carrot","Carrot","13/02/2018","750","950","850"
"3652","1518533982","Uttar Pradesh","Etawah","Etawah","Garlic","Average","13/02/2018","1250","1700","1500"
"3653","1518533982","Uttar Pradesh","Etawah","Etawah","Green Chilli","Green Chilly","13/02/2018","3300","3700","3500"
"3654","1518533982","Uttar Pradesh","Etawah","Etawah","Green Gram (Moong)","Green (Whole)","13/02/2018","4300","4700","4600"
"3655","1518533982","Uttar Pradesh","Etawah","Etawah","Green Gram Dal (Moong Dal)","Green Gram Dal","13/02/2018","5250","5700","5500"
